notice_title,stock_name,notice_time,stock_code,notice_href
纽威股份关于公司控股股东进行股票质押式回购交易的公告,纽威股份,2017-11-02,603699,http://notice.10jqka.com.cn/api/pdf/9320403a1af9ded2.pdf
"至纯科技独立董事候选人声明（施振业）,至纯科技关于召开2017年第三次临时股东大会的通知,至纯科技第二届监事会第十七次会议决议公告,至纯科技独立董事关于第二届董事会第二十九次会议相关事项的独立意见,至纯科技关于聘请2017年度内控审计机构的公告,至纯科技第二届董事会第二十九次会议决议公告,至纯科技独立董事提名人声明,至纯科技独立董事候选人声明（周国华）",至纯科技,2017-11-02,603690,"http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603690_20171102_3.pdf,http://notice.10jqka.com.cn/api/pdf/c341aad86d4766c1.pdf,http://notice.10jqka.com.cn/api/pdf/ccca7f40f80f6f72.pdf,http://notice.10jqka.com.cn/api/pdf/6d100f336d72bf0f.pdf,http://notice.10jqka.com.cn/api/pdf/81c89b3fe1dc5b3b.pdf,http://notice.10jqka.com.cn/api/pdf/7373cd9fed2f53ae.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603690_20171102_4.pdf,http://notice.10jqka.com.cn/api/pdf/dd7b887ffaed6290.pdf"
灵康药业2017年1-10月份获得政府补助公告,灵康药业,2017-11-02,603669,http://notice.10jqka.com.cn/api/pdf/f0ff0529469f7dea.pdf
"璞泰来公司章程,璞泰来首次公开发行A股股票上市公告书暨2017年第三季度财务报告",璞泰来,2017-11-02,603659,"http://notice.10jqka.com.cn/api/pdf/6295aede50f88fbe.pdf,http://notice.10jqka.com.cn/api/pdf/40f43371573baacd.pdf"
"安图生物使用闲置自有资金进行现金管理的进展公告,安图生物使用闲置募集资金进行现金管理的进展公告",安图生物,2017-11-02,603658,"http://notice.10jqka.com.cn/api/pdf/590ed93d1e4a4d0b.pdf,http://notice.10jqka.com.cn/api/pdf/69cef5ece29e300e.pdf"
长久物流关于控股股东部分股权质押的公告,长久物流,2017-11-02,603569,http://notice.10jqka.com.cn/api/pdf/71c6cb115cd1f196.pdf
伟明环保关于签署玉环市生活垃圾焚烧发电厂特许权协议之补充协议的公告,伟明环保,2017-11-02,603568,http://notice.10jqka.com.cn/api/pdf/fb029042cf89df8f.pdf
思维列控关于使用自有资金和闲置募集资金购买理财产品的公告,思维列控,2017-11-02,603508,http://notice.10jqka.com.cn/api/pdf/9e530d31649fb88b.pdf
恒为科技2017年第三次临时股东大会资料,恒为科技,2017-11-02,603496,http://notice.10jqka.com.cn/api/pdf/3285d74a0186367e.pdf
展鹏科技关于使用闲置的自有资金购买理财产品的进展公告,展鹏科技,2017-11-02,603488,http://notice.10jqka.com.cn/api/pdf/7da56bb92d46f59e.pdf
"勘设股份股票交易异常波动公告,勘设股份：关于贵州省交通规划勘察设计研究院股份有限公司股票交易异常波动问询要求的回复",勘设股份,2017-11-02,603458,"http://notice.10jqka.com.cn/api/pdf/8adbc8c2203d6c3d.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603458_20171102_2.pdf"
"广东骏亚2017年第四次临时股东大会决议公告,广东骏亚2017年第四次临时股东大会的法律意见书",广东骏亚,2017-11-02,603386,"http://notice.10jqka.com.cn/api/pdf/339b615d094922b2.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603386_20171102_2.pdf"
易德龙关于部分闲置募集资金购买理财产品的实施公告,易德龙,2017-11-02,603380,http://notice.10jqka.com.cn/api/pdf/bdacd35a82565a46.pdf
"亚士创能关于用募集资金置换预先投入的自筹资金的公告,亚士创能：立信会计师事务所（特殊普通合伙）《关于亚士创能科技（上海）股份有限公司以自筹资金预先投入募投项目的鉴证报告》,亚士创能：海通证券股份有限公司关于亚士创能科技（上海）股份有限公司用募集资金置换预先投入的自筹资金的核查意见",亚士创能,2017-11-02,603378,"http://notice.10jqka.com.cn/api/pdf/62c7ae85eeea0dca.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603378_20171102_3.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603378_20171102_2.pdf"
"东方时尚关于召开2017年第二次临时股东大会的通知,东方时尚关于拟参与投资设立并购基金暨关联交易的公告,东方时尚第三届董事会第五次会议决议公告,东方时尚关于向控股子公司提供借款暨关联交易的公告,东方时尚关于子公司参与投资设立并购基金暨关联交易进展的公告,东方时尚第三届监事会第五次会议决议公告,东方时尚独立董事关于第三届董事会第五次会议相关事项的事前认可意见,东方时尚关于第三届董事会第五次会议相关事项之独立董事意见",东方时尚,2017-11-02,603377,"http://notice.10jqka.com.cn/api/pdf/2d064bfe27d1caf8.pdf,http://notice.10jqka.com.cn/api/pdf/def9a0efac370068.pdf,http://notice.10jqka.com.cn/api/pdf/ca81790f151a7bcd.pdf,http://notice.10jqka.com.cn/api/pdf/61f5cbec739261a4.pdf,http://notice.10jqka.com.cn/api/pdf/bcd0104d3ec08f0e.pdf,http://notice.10jqka.com.cn/api/pdf/d10ecfd5c47d1f3c.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603377_20171102_2.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603377_20171102_3.pdf"
今世缘关于股东部分股份质押及解除质押的公告,今世缘,2017-11-02,603369,http://notice.10jqka.com.cn/api/pdf/a204b04d43497a71.pdf
傲农生物关于签订募集资金专户存储四方监管协议的公告,傲农生物,2017-11-02,603363,http://notice.10jqka.com.cn/api/pdf/5dfb9ed7a4390124.pdf
"东珠景观关于完成工商变更登记并换发营业执照的公告,东珠景观关于全资子公司完成工商注册并取得营业执照的公告",东珠景观,2017-11-02,603359,"http://notice.10jqka.com.cn/api/pdf/b8e06bcd03ddd5f9.pdf,http://notice.10jqka.com.cn/api/pdf/73f48ba80468efb8.pdf"
杰克股份关于公司使用自有闲置资金购买理财产品到期赎回并继续使用部分闲置自有资金购买理财产品的实施公告,杰克股份,2017-11-02,603337,http://notice.10jqka.com.cn/api/pdf/c2569c3da235a1a.pdf
超讯通信关于取得建筑业企业资质证书的公告,超讯通信,2017-11-02,603322,http://notice.10jqka.com.cn/api/pdf/6e69df35b1ab4ed4.pdf
华铁科技关于华铁租赁一期资产支持专项计划成立的公告,华铁科技,2017-11-02,603300,http://notice.10jqka.com.cn/api/pdf/284db1cad843d892.pdf
杭叉集团关于使用自有资金购买信托理财产品的公告,杭叉集团,2017-11-02,603298,http://notice.10jqka.com.cn/api/pdf/c1d670a75ab1bfb7.pdf
合盛硅业2017年第二期公司债券票面利率公告,合盛硅业,2017-11-02,603260,http://notice.10jqka.com.cn/api/pdf/4f367b29f2ad61a0.pdf
"大参林关于使用部分闲置募集资金购买理财产品的进展公告,大参林关于使用闲置自有资金购买理财产品的进展公告",大参林,2017-11-02,603233,"http://notice.10jqka.com.cn/api/pdf/2fc0f7babe64a09e.pdf,http://notice.10jqka.com.cn/api/pdf/281d38f668a63ed1.pdf"
菲林格尔关于参加上海辖区上市公司投资者集体接待日活动的公告,菲林格尔,2017-11-02,603226,http://notice.10jqka.com.cn/api/pdf/b845a91a09582a0.pdf
济民制药关于公司控股股东非公开发行可交换公司债券获得上海证券交易所挂牌转让无异议函的公告,济民制药,2017-11-02,603222,http://notice.10jqka.com.cn/api/pdf/6092a38dd3b795a5.pdf
"快克股份：中银国际证券有限责任公司关于常州快克锡焊股份有限公司首次公开发行部分限售股上市流通的核查意见,快克股份首次公开发行部分限售股上市流通的公告",快克股份,2017-11-02,603203,"http://notice.10jqka.com.cn/api/pdf/e569786be35d02e1.pdf,http://notice.10jqka.com.cn/api/pdf/294bcb4f6362e3b1.pdf"
日播时尚关于接待机构投资者调研的公告,日播时尚,2017-11-02,603196,http://notice.10jqka.com.cn/api/pdf/a7b679febd78a270.pdf
建研院关于公司以自有资金进行现金管理的进展公告,建研院,2017-11-02,603183,http://notice.10jqka.com.cn/api/pdf/816218ce8ec7bd0f.pdf
福达股份关于全资子公司签署日常经营合同的公告,福达股份,2017-11-02,603166,http://notice.10jqka.com.cn/api/pdf/cc6f2901ae490256.pdf
腾龙股份关于公司完成工商变更登记的公告,腾龙股份,2017-11-02,603158,http://notice.10jqka.com.cn/api/pdf/dbde867971f8aad8.pdf
拉夏贝尔H股通函,拉夏贝尔,2017-11-02,603157,http://notice.10jqka.com.cn/api/pdf/24415a0e27fbc8ec.pdf
碳元科技关于子公司认购私募投资基金份额的进展公告,碳元科技,2017-11-02,603133,http://notice.10jqka.com.cn/api/pdf/36edc89f922cabf6.pdf
康尼机电监事减持股份计划公告,康尼机电,2017-11-02,603111,http://notice.10jqka.com.cn/api/pdf/db285771a1e3908.pdf
先达股份关于设立全资子公司的进展公告,先达股份,2017-11-02,603086,http://notice.10jqka.com.cn/api/pdf/8bbb6b45edb97db.pdf
和邦生物关于“13和邦02”公司债券回售实施的第二次提示性公告,和邦生物,2017-11-02,603077,http://notice.10jqka.com.cn/api/pdf/b680d87894dc645d.pdf
广州酒家关于签订募集资金专户存储四方监管协议的公告,广州酒家,2017-11-02,603043,http://notice.10jqka.com.cn/api/pdf/5e4d0583cb82dbb8.pdf
凯众股份关于变更职工监事的公告,凯众股份,2017-11-02,603037,http://notice.10jqka.com.cn/api/pdf/6f031e837733e166.pdf
常熟汽饰关于合资公司常源科技（天津）有限公司注册成立的公告,常熟汽饰,2017-11-02,603035,http://notice.10jqka.com.cn/api/pdf/45cbbd04b1c928fd.pdf
德新交运关于筹划重大事项停牌公告,德新交运,2017-11-02,603032,http://notice.10jqka.com.cn/api/pdf/9e1c6de3fce32985.pdf
全筑股份关于公司利用自有闲置资金购买理财产品的实施公告,全筑股份,2017-11-02,603030,http://notice.10jqka.com.cn/api/pdf/443a2a71d76b35ce.pdf
"新宏泰2017年第三次临时股东大会决议公告,新宏泰2017年第三次临时股东大会的法律意见书",新宏泰,2017-11-02,603016,"http://notice.10jqka.com.cn/api/pdf/7e0d3dae1a4cbcfb.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603016_20171102_2.pdf"
"弘讯科技第三届监事会2017年第一次会议决议公告,弘讯科技第三届董事会2017年第一次会议决议公告",弘讯科技,2017-11-02,603015,"http://notice.10jqka.com.cn/api/pdf/9676290696b86519.pdf,http://notice.10jqka.com.cn/api/pdf/2e3d358582cd7150.pdf"
"中国银行关于注册资本及法定代表人完成变更登记的公告,中国银行H股公告",中国银行,2017-11-02,601988,"http://notice.10jqka.com.cn/api/pdf/125779dc6ee83e4b.pdf,http://notice.10jqka.com.cn/api/pdf/2040a1d9af6652a9.pdf"
吉视传媒关于2017年第三季度主要经营数据的公告,吉视传媒,2017-11-02,601929,http://notice.10jqka.com.cn/api/pdf/fb091a5977f120ce.pdf
亚星锚链关于公司董事、高级管理人员减持股份计划的公告,亚星锚链,2017-11-02,601890,http://notice.10jqka.com.cn/api/pdf/e385431cd662a4fe.pdf
"中交地产：关于收购华通置业有限公司股权的补充公告,中交地产：2017年三季度报告更正公告,中交地产：2017年第三季度报告全文（更新后）",中交地产,2017-11-03,000736,"http://notice.10jqka.com.cn/api/pdf/9eed5799b5b94fea.pdf,http://notice.10jqka.com.cn/api/pdf/e558bd995720611e.pdf,http://notice.10jqka.com.cn/api/pdf/f09156c7bdb025e8.pdf"
"丰乐种业：关于拟出售公司所持徽商银行内资股份的补充公告,丰乐种业：关于召开2017年第一次临时股东大会的提示性公告",丰乐种业,2017-11-03,000713,"http://notice.10jqka.com.cn/api/pdf/54e012b21adc91ac.pdf,http://notice.10jqka.com.cn/api/pdf/adbd11e8d6414f65.pdf"
炼石有色：关于子公司收到政府补助的公告,炼石有色,2017-11-03,000697,http://notice.10jqka.com.cn/api/pdf/a85e648b52d5c838.pdf
华讯方舟：大股东减持股份预披露公告,华讯方舟,2017-11-03,000687,http://notice.10jqka.com.cn/api/pdf/5c7620b25cdfad7d.pdf
智度股份：关于募集资金购买理财产品赎回的公告,智度股份,2017-11-03,000676,http://notice.10jqka.com.cn/api/pdf/79c442c1c2f8a682.pdf
"当代东方：关于设立控股子公司进展的公告,当代东方：关于公司收购北京恒大宏信科技有限公司部分股权并增资的公告",当代东方,2017-11-03,000673,"http://notice.10jqka.com.cn/api/pdf/a686276cb9973e77.pdf,http://notice.10jqka.com.cn/api/pdf/71a146ccef64f80b.pdf"
阳 光 城：关于重大资产购买实施进展公告,阳光城,2017-11-03,000671,http://notice.10jqka.com.cn/api/pdf/9e64f618f7f99e9d.pdf
"盈方微：关于控股股东股份被司法轮候冻结的进展公告,盈方微：关于控股股东股权质押交易进展情况的公告",盈方微,2017-11-03,000670,"http://notice.10jqka.com.cn/api/pdf/bef899468f2979.pdf,http://notice.10jqka.com.cn/api/pdf/5f30149a4311215f.pdf"
"湖北广电：第九届董事会第十四次会议决议公告,湖北广电：关于聘任公司董事会秘书的公告,湖北广电：独立董事关于公司聘任董事会秘书的独立意见",湖北广电,2017-11-03,000665,"http://notice.10jqka.com.cn/api/pdf/46f55a6ff9de5ddb.pdf,http://notice.10jqka.com.cn/api/pdf/e134e6470b2e9fef.pdf,http://notice.10jqka.com.cn/api/pdf/60198d609ef5b8f5.pdf"
天夏智慧：关于公司股东股份解除质押及质押的公告,天夏智慧,2017-11-03,000662,http://notice.10jqka.com.cn/api/pdf/5973c2d9c8e76059.pdf
*ST钒钛：关于为恢复上市采取的措施及有关工作进展的公告,*ST钒钛,2017-11-03,000629,http://notice.10jqka.com.cn/api/pdf/f3e2a138924b256d.pdf
天茂集团：关于使用部分闲置募集资金进行现金管理的进展公告,天茂集团,2017-11-03,000627,http://notice.10jqka.com.cn/api/pdf/251d7205886c6ff9.pdf
"京汉股份：第八届董事会第三十九次会议决议公告,京汉股份：关于召开2017年第九次临时股东大会的通知,京汉股份：独立董事关于公司第八届董事会第三十九次会议所审议事项的有关独立意见,京汉股份：关于监事辞职的公告",京汉股份,2017-11-03,000615,"http://notice.10jqka.com.cn/api/pdf/824b889b09cc3a6b.pdf,http://notice.10jqka.com.cn/api/pdf/124ef427baf71ed9.pdf,http://notice.10jqka.com.cn/api/pdf/bdb19a9e890d6d40.pdf,http://notice.10jqka.com.cn/api/pdf/5fade5742ca0d575.pdf"
"焦作万方：关于收到股东临时提案的公告,焦作万方：2017年第一次临时股东大会临时提案",焦作万方,2017-11-03,000612,"http://notice.10jqka.com.cn/api/pdf/6103b0f7f9d1f37d.pdf,http://disclosure.szse.cn/finalpage/2017-11-03/1204109441.PDF"
阳光股份：关于重大资产重组的停牌进展公告,阳光股份,2017-11-03,000608,http://notice.10jqka.com.cn/api/pdf/78e5262077a2abec.pdf
黔轮胎Ａ：关于子公司完成注销登记的公告,黔轮胎A,2017-11-03,000589,http://notice.10jqka.com.cn/api/pdf/5f98d71e5d19c43d.pdf
东北电气：停牌进展公告,东北电气,2017-11-03,000585,http://notice.10jqka.com.cn/api/pdf/e492290f4fd2d2e0.pdf
"海南海药：关于公司控股股东完成可交换公司债券发行的公告,海南海药：关于回购公司股份的进展公告",海南海药,2017-11-03,000566,"http://notice.10jqka.com.cn/api/pdf/82c2e26aafc448b0.pdf,http://notice.10jqka.com.cn/api/pdf/8ae3f472ceea8fee.pdf"
"神州信息：关于资产重组停牌进展公告,神州信息：中天国富证券有限公司关于公司重组停牌期间重组进展信息披露真实性、继续停牌合理性和6个月内复牌可行性的专项核查意见",神州信息,2017-11-03,000555,"http://notice.10jqka.com.cn/api/pdf/78c5511c8c6d8450.pdf,http://notice.10jqka.com.cn/api/pdf/74e0e7a1889b1644.pdf"
江铃汽车：2017年10月产、销快讯,江铃汽车,2017-11-03,000550,http://disclosure.szse.cn/finalpage/2017-11-03/1204108561.PDF
金浦钛业：关于全资子公司参与集合资金信托计划的进展公告,金浦钛业,2017-11-03,000545,http://notice.10jqka.com.cn/api/pdf/f4d38d64678f7ecb.pdf
"中原环保：第八届董事会临时会议决议公告,中原环保：关于对控股子公司伊川水务增资的公告",中原环保,2017-11-03,000544,"http://notice.10jqka.com.cn/api/pdf/7ff3ac13c48d7305.pdf,http://notice.10jqka.com.cn/api/pdf/b82f8e2762e20e43.pdf"
国际医学：关于控股股东进行股票质押式回购交易的公告,国际医学,2017-11-03,000516,http://notice.10jqka.com.cn/api/pdf/44b36908a43dee52.pdf
海虹控股：关于重大资产重组的停牌进展公告,海虹控股,2017-11-03,000503,http://notice.10jqka.com.cn/api/pdf/d69004d20630bf5c.pdf
鄂武商Ａ：关于公司高管人员减持计划完成公告,鄂武商A,2017-11-03,000501,http://notice.10jqka.com.cn/api/pdf/695c640be4ddf2f.pdf
民生控股：关于使用部分闲置自有资金购买信托产品的进展公告,民生控股,2017-11-03,000416,http://notice.10jqka.com.cn/api/pdf/6b494323d472a2f0.pdf
"*ST沈机：关于非公开发行A股股票会后事项相关文件的公告,*ST沈机：北京大成律师事务所关于公司非公开发行A股股票会后事项的说明,*ST沈机：中天国富证券有限公司关于公司非公开发行A股股票会后事项的说明,*ST沈机：关于非公开发行A股股票会后事项情况的说明,*ST沈机：非公开发行A股股票会后事项的说明",*ST沈机,2017-11-03,000410,"http://notice.10jqka.com.cn/api/pdf/928afbff24b14daa.pdf,http://notice.10jqka.com.cn/api/pdf/ec149f962852e47f.pdf,http://notice.10jqka.com.cn/api/pdf/a5696dd0bcf9da0a.pdf,http://notice.10jqka.com.cn/api/pdf/c6a1015ef7dcc278.pdf,http://disclosure.szse.cn/finalpage/2017-11-03/1204109201.PDF"
冀东水泥：关于公司控股股东部分股份解除质押的公告,冀东水泥,2017-11-03,000401,http://notice.10jqka.com.cn/api/pdf/491cee5ae17ac6.pdf
"天健集团：关于拟变更职工监事的公告,天健集团：关于子公司竞得土地使用权事项的公告",天健集团,2017-11-03,000090,"http://notice.10jqka.com.cn/api/pdf/7ba7b464829980db.pdf,http://notice.10jqka.com.cn/api/pdf/9aac3a841f205d6d.pdf"
农 产 品：关于召开2017年第四次临时股东大会的提示性公告,农产品,2017-11-03,000061,http://notice.10jqka.com.cn/api/pdf/14750ef435e17dfe.pdf
"中金岭南：关于2017年第三季度报告的补充公告,中金岭南：2017年第三季度报告全文（更新后）,中金岭南：2017年第三季度报告正文（更新后）",中金岭南,2017-11-03,000060,"http://disclosure.szse.cn/finalpage/2017-11-03/1204109450.PDF,http://notice.10jqka.com.cn/api/pdf/9ae52cf591981fa2.pdf,http://notice.10jqka.com.cn/api/pdf/ff5c90e6a78ccb4.pdf"
中集集团：关于按照《香港上市规则》公布2017年10月份证券变动月报表的公告,中集集团,2017-11-03,000039,http://notice.10jqka.com.cn/api/pdf/5231980fb8311c96.pdf
美丽生态：关于召开2017年第五次临时股东大会的提示性公告,美丽生态,2017-11-03,000010,http://notice.10jqka.com.cn/api/pdf/5aa0e82afcc9f3d8.pdf
万  科Ａ：关于按照《香港上市规则》公布2017年10月份证券变动月报表的公告,万科A,2017-11-03,000002,http://notice.10jqka.com.cn/api/pdf/3807aa06655321d8.pdf
方盛制药关于使用部分自有资金办理结构性存款产品业务到期收回的公告,方盛制药,2017-11-02,603998,http://notice.10jqka.com.cn/api/pdf/fd59b33701fc9a3.pdf
"兆易创新关于参与投资设立青岛海丝民易半导体基金的公告,兆易创新：北京兆易创新科技股份有限公司投资者关系活动记录表（20171031）",兆易创新,2017-11-02,603986,"http://notice.10jqka.com.cn/api/pdf/df3bdb0e99e0b3b8.pdf,http://notice.10jqka.com.cn/api/pdf/966d8a84e9e664.pdf"
"金诚信关于拟签订特别重大合同的公告,金诚信第三届董事会第七次会议决议公告,金诚信2017年第三次临时股东大会会议资料,金诚信关于召开2017年第三次临时股东大会的通知",金诚信,2017-11-02,603979,"http://notice.10jqka.com.cn/api/pdf/93e0990242121f61.pdf,http://notice.10jqka.com.cn/api/pdf/8fe327c43e10144f.pdf,http://notice.10jqka.com.cn/api/pdf/27106fa47082bc77.pdf,http://notice.10jqka.com.cn/api/pdf/93bc53780a03158f.pdf"
深圳新星关于完成工商变更登记的公告,深圳新星,2017-11-02,603978,http://notice.10jqka.com.cn/api/pdf/49c68da0fcb2f853.pdf
百利科技关于收到《中国证监会行政许可项目审查一次反馈意见通知书》的公告,百利科技,2017-11-02,603959,http://notice.10jqka.com.cn/api/pdf/eaf075b0b4fed3d2.pdf
"哈森股份独立董事侯选人声明（万华林）,哈森股份独立董事侯选人声明（陆峰）,哈森股份2017年第一次临时股东大会会议资料,哈森股份独立董事侯选人声明（徐西华）,哈森股份独立董事提名人声明（万华林）,哈森股份独立董事提名人声明（陆峰）,哈森股份独立董事提名人声明（徐西华）",哈森股份,2017-11-02,603958,"http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603958_20171102_3.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603958_20171102_2.pdf,http://notice.10jqka.com.cn/api/pdf/aa9516ab84224601.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603958_20171102_4.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603958_20171102_6.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603958_20171102_5.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603958_20171102_7.pdf"
合诚股份关于使用部分闲置募集资金购买理财产品的实施公告,合诚股份,2017-11-02,603909,http://notice.10jqka.com.cn/api/pdf/aed27ec347ff2428.pdf
牧高笛关于使用闲置募集资金购买理财产品到期赎回并继续购买理财产品的公告,牧高笛,2017-11-02,603908,http://notice.10jqka.com.cn/api/pdf/424c9c26cea193b4.pdf
好莱客：广州好莱客创意家居股份有限公司接待投资者调研的记录（2017年11月1日）,好莱客,2017-11-02,603898,http://notice.10jqka.com.cn/api/pdf/ae9871b352969ac7.pdf
"永悦科技独立董事候选人声明（邹友思）,永悦科技独立董事候选人声明（刘见生）,永悦科技独立董事候选人声明（吴越）,永悦科技独立董事提名人声明,永悦科技第一届董事会第十六次会议决议公告,永悦科技独立董事关于第一届董事会第十六次会议相关事项的独立意见,永悦科技关于职工代表监事换届选举的公告,永悦科技关于召开2017年第三次临时股东大会的通知,永悦科技第一届监事会第十三次会议决议公告",永悦科技,2017-11-02,603879,"http://notice.10jqka.com.cn/api/pdf/8d0dd81914049cbc.pdf,http://notice.10jqka.com.cn/api/pdf/f41e37aa40308326.pdf,http://notice.10jqka.com.cn/api/pdf/68035a1f0dee6230.pdf,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2017-11-02/603879_20171102_4.pdf,http://notice.10jqka.com.cn/api/pdf/63e4de20f0ce5621.pdf,http://notice.10jqka.com.cn/api/pdf/d501bed986ef4dc4.pdf,http://notice.10jqka.com.cn/api/pdf/a6abebb7c0146ed4.pdf,http://notice.10jqka.com.cn/api/pdf/53c61bd46b8610cc.pdf,http://notice.10jqka.com.cn/api/pdf/c14831235e54fb45.pdf"
北部湾旅关于对全资子公司新增担保事项的更正公告,北部湾旅,2017-11-02,603869,http://notice.10jqka.com.cn/api/pdf/4de0323f85e69790.pdf
欧派家居关于使用自有资金委托理财进展公告,欧派家居,2017-11-02,603833,http://notice.10jqka.com.cn/api/pdf/f1fca5cf02455d44.pdf
坤彩科技关于控股子公司竞得土地使用权的公告,坤彩科技,2017-11-02,603826,http://notice.10jqka.com.cn/api/pdf/290a1727ae07d3fd.pdf
嘉澳环保关于控股股东进行股票质押式回购交易的公告,嘉澳环保,2017-11-02,603822,http://notice.10jqka.com.cn/api/pdf/1ea492024ce2e5b5.pdf
神力股份关于使用暂时闲置募集资金进行现金管理的进展公告,神力股份,2017-11-02,603819,http://notice.10jqka.com.cn/api/pdf/91b84723f6772175.pdf
永安行关于公司签订战略合作协议的公告,永安行,2017-11-02,603776,http://notice.10jqka.com.cn/api/pdf/5f4f0af3cc3054e.pdf
悦心健康：关于公司完成工商变更登记的公告,悦心健康,2017-11-03,002162,http://notice.10jqka.com.cn/api/pdf/d9dab410cdd7d62c.pdf
正邦科技：关于2017年10月份生猪销售情况简报,正邦科技,2017-11-03,002157,http://notice.10jqka.com.cn/api/pdf/f332ed4aa54e8512.pdf
新光圆成：关于公司股东进行股票质押式回购交易及部分股权解除司法冻结的公告,新光圆成,2017-11-03,002147,http://notice.10jqka.com.cn/api/pdf/46bb786e89e180e0.pdf
荣盛发展：关于《整体开发建设唐山市路南区城南经济开发区框架协议》的进展公告,荣盛发展,2017-11-03,002146,http://notice.10jqka.com.cn/api/pdf/5807b270ce3f2f77.pdf
贤丰控股：关于对深圳证券交易所问询函回复的公告,贤丰控股,2017-11-03,002141,http://notice.10jqka.com.cn/api/pdf/21eaeadb85f0272c.pdf
"麦达数字：独立董事关于第五届董事会第六次会议相关事项的独立意见,麦达数字：减资公告,麦达数字：公司章程修订对照表,麦达数字：第五届监事会第五次会议决议公告,麦达数字：关于聘任财务负责人的公告,麦达数字：关于回购注销已离职激励对象的限制性股票的公告,麦达数字：关于延长使用部分自有闲置资金进行现金管理决议有效期的公告,麦达数字：关于召开2017年度第五次临时股东大会的通知,麦达数字：第五届董事会第六次会议决议公告,麦达数字：北京德恒（深圳）律师事务所关于公司股权激励计划回购注销部分限制性股票的法律意见书,麦达数字：公司章程（2017年11月）",麦达数字,2017-11-03,002137,"http://notice.10jqka.com.cn/api/pdf/6ce819c0027b2fe6.pdf,http://notice.10jqka.com.cn/api/pdf/2808ae1846f7a8c8.pdf,http://disclosure.szse.cn/finalpage/2017-11-03/1204109468.PDF,http://notice.10jqka.com.cn/api/pdf/460c6f73873403d.pdf,http://notice.10jqka.com.cn/api/pdf/196274521cffac2d.pdf,http://notice.10jqka.com.cn/api/pdf/84048165dee2edeb.pdf,http://notice.10jqka.com.cn/api/pdf/b2c4592e6ef444e1.pdf,http://notice.10jqka.com.cn/api/pdf/d4d789b34c03fac3.pdf,http://disclosure.szse.cn/finalpage/2017-11-03/1204109469.PDF,http://notice.10jqka.com.cn/api/pdf/51bd5b135bfcf315.pdf,http://notice.10jqka.com.cn/api/pdf/d928d2d7d2b1dee7.pdf"
"恒星科技：关于全资子公司收到福利企业增值税退税的公告,恒星科技：关于控股股东办理股票质押式回购交易及购回的公告",恒星科技,2017-11-03,002132,"http://notice.10jqka.com.cn/api/pdf/25c47e99080de6ef.pdf,http://notice.10jqka.com.cn/api/pdf/1e7ae9996b1fea9.pdf"
南极电商：关于公司股东部分股份延期质押、解除质押的公告,南极电商,2017-11-03,002127,http://notice.10jqka.com.cn/api/pdf/39676700520b88e.pdf
恒宝股份：关于公司诉讼进展的公告,恒宝股份,2017-11-03,002104,http://notice.10jqka.com.cn/api/pdf/87f8750cf0ea5d82.pdf
冠福股份：关于回购公司股份的进展公告,冠福股份,2017-11-03,002102,http://notice.10jqka.com.cn/api/pdf/7d6393dbf85db966.pdf
天康生物：关于持股5％以上股东协议转让公司股份公开征集受让方的公告,天康生物,2017-11-03,002100,http://notice.10jqka.com.cn/api/pdf/a40a63a684a5e4ef.pdf
东方海洋：关于控股股东部分股份解除质押和进行质押式回购交易的公告,东方海洋,2017-11-03,002086,http://notice.10jqka.com.cn/api/pdf/6cd68590db6e4273.pdf
大港股份：关于获得上海临港2017年度战略性新兴产业项目专项资金补助的公告,大港股份,2017-11-03,002077,http://notice.10jqka.com.cn/api/pdf/7f55952c09b6883.pdf
"软控股份：关于非公开发行股份上市流通的提示性公告,软控股份：国金证券股份有限公司关于公司非公开发行股票限售股上市流通的核查意见",软控股份,2017-11-03,002073,"http://notice.10jqka.com.cn/api/pdf/4e27d67eb759ea3b.pdf,http://notice.10jqka.com.cn/api/pdf/ddf59acc5c515514.pdf"
